customer_id,address,postcode,state,country,property_valuation
197,8890 Golden Leaf Street,2063,NSW,Australia,12
458,19964 Nancy Drive,3121,Victoria,Australia,8
2602,10 American Alley,2066,NSW,Australia,12
35,34 Russell Plaza,4127,QLD,Australia,6
1376,64201 Bonner Point,3169,VIC,Australia,5
1007,2 Vermont Avenue,2066,NSW,Australia,12
1161,0386 Mayfield Way,4122,QLD,Australia,7
2553,463 Atwood Court,4160,QLD,Australia,7
1959,83 Wayridge Circle,4152,QLD,Australia,9
1889,16984 Pankratz Park,2324,NSW,Australia,7
2374,43898 Prentice Court,3025,VIC,Australia,9
378,0 Brown Trail,2203,NSW,Australia,9
3152,0250 Onsgard Center,4034,QLD,Australia,7
2994,5 Shelley Pass,2763,NSW,Australia,8
1767,3 Nevada Road,4215,QLD,Australia,3
2624,8 Lake View Way,3977,VIC,Australia,7
1412,46 Dovetail Avenue,2830,NSW,Australia,4
3193,081 Oakridge Street,2519,NSW,Australia,10
446,3 Loomis Crossing,2217,NSW,Australia,9
1046,4408 Haas Way,2171,NSW,Australia,9
1085,75 Mesta Hill,4509,QLD,Australia,7
1868,87705 Hovde Center,4870,QLD,Australia,5
136,638 Thackeray Junction,4178,QLD,Australia,3
2291,91 Ilene Parkway,3630,VIC,Australia,1
412,42 Upham Pass,4558,QLD,Australia,3
494,431 Ilene Center,2026,NSW,Australia,10
3496,2565 Caliangt Point,2171,NSW,Australia,9
3173,8 Erie Center,3690,VIC,Australia,2
962,4 Kennedy Trail,3147,VIC,Australia,8
1306,9120 Corry Avenue,4208,QLD,Australia,7
2197,42473 Sycamore Pass,3355,VIC,Australia,4
18,092 2nd Alley,2135,New South Wales,Australia,12
2070,7949 Waywood Way,2318,NSW,Australia,7
1056,5811 Hanson Lane,2260,NSW,Australia,7
1093,0 Nevada Pass,2216,NSW,Australia,10
3068,0330 Vahlen Trail,3072,VIC,Australia,7
3144,7435 Monument Road,3807,VIC,Australia,9
300,08 Golf View Plaza,3199,VIC,Australia,9
882,65345 Marcy Crossing,2065,NSW,Australia,12
896,7 Reindahl Center,2767,NSW,Australia,8
1825,738 Sloan Place,3212,VIC,Australia,5
3174,040 Brown Trail,2040,NSW,Australia,12
1746,6 Forest Dale Parkway,4017,QLD,Australia,4
91,2640 Manley Point,2166,New South Wales,Australia,9
1531,486 Clyde Gallagher Road,2170,NSW,Australia,9
2030,23 Huxley Road,3064,VIC,Australia,7
514,08501 Kropf Trail,3152,Victoria,Australia,10
2788,282 Esker Crossing,3150,VIC,Australia,10
3448,6691 Lindbergh Drive,2147,NSW,Australia,9
663,15 Lindbergh Center,2199,NSW,Australia,9
162,5 Corry Court,2119,NSW,Australia,10
2203,59929 West Alley,2026,NSW,Australia,10
2531,46 Dawn Way,2340,NSW,Australia,5
2521,3 American Ash Parkway,3342,VIC,Australia,7
1295,07780 Autumn Leaf Drive,4209,QLD,Australia,7
2150,59694 1st Crossing,4503,QLD,Australia,7
2154,0799 Florence Street,2089,NSW,Australia,9
248,122 Melrose Drive,2102,NSW,Australia,10
243,2914 Vahlen Lane,2250,NSW,Australia,8
1115,84 Porter Alley,2153,NSW,Australia,10
2915,928 Laurel Circle,4868,QLD,Australia,4
1578,7317 Huxley Alley,2112,NSW,Australia,8
3030,4 Crescent Oaks Alley,2541,NSW,Australia,5
2248,047 Northfield Trail,3127,VIC,Australia,12
910,60086 Summit Lane,2116,NSW,Australia,10
2586,9106 Thompson Hill,2032,NSW,Australia,8
2842,4589 Lien Terrace,2068,NSW,Australia,12
3411,7181 Dakota Trail,3029,VIC,Australia,5
2185,1 Melby Way,2527,NSW,Australia,7
3202,778 7th Parkway,2071,NSW,Australia,9
1133,7674 Roxbury Junction,4815,QLD,Australia,4
256,5130 Manley Court,2287,NSW,Australia,7
1844,327 Monument Street,3201,VIC,Australia,4
808,246 Norway Maple Trail,3810,VIC,Australia,2
3035,731 Haas Trail,2125,NSW,Australia,11
49,3107 Calypso Terrace,2210,New South Wales,Australia,9
268,92 Lyons Place,2752,NSW,Australia,9
1719,03 Lillian Street,3071,VIC,Australia,8
3291,48333 Waywood Road,2113,NSW,Australia,11
784,0 Valley Edge Plaza,3201,VIC,Australia,6
1859,5290 Lunder Park,2287,NSW,Australia,7
3186,6 Michigan Park,3173,VIC,Australia,9
1495,81 Artisan Park,2259,NSW,Australia,5
1530,84749 Holy Cross Terrace,2767,NSW,Australia,8
1988,5176 Division Hill,3216,VIC,Australia,5
2771,83007 Bartillon Lane,2830,NSW,Australia,4
2561,67 Lerdahl Parkway,4670,QLD,Australia,1
585,93098 Loftsgordon Pass,4179,QLD,Australia,4
1324,7 John Wall Parkway,4020,QLD,Australia,5
809,2 Autumn Leaf Plaza,2137,NSW,Australia,8
2404,91 Norway Maple Hill,2065,NSW,Australia,11
3449,29279 Hazelcrest Junction,2120,NSW,Australia,10
2947,64107 Little Fleur Trail,4211,QLD,Australia,3
3378,158 Utah Court,3082,VIC,Australia,8
8,49 Londonderry Lane,2650,New South Wales,Australia,4
542,8635 Cody Crossing,2337,NSW,Australia,6
2799,7 Sunbrook Terrace,2200,NSW,Australia,9
2511,9 Caliangt Park,2087,NSW,Australia,11
2619,25 Parkside Terrace,4570,QLD,Australia,3
2998,99 Lawn Court,4556,QLD,Australia,7
2169,88175 Center Road,2283,NSW,Australia,4
1330,60855 Fieldstone Avenue,3939,VIC,Australia,6
2736,18 Logan Alley,2159,NSW,Australia,11
994,64211 Laurel Alley,3141,VIC,Australia,10
1587,7 Laurel Junction,2079,NSW,Australia,10
3301,6039 Columbus Court,2280,NSW,Australia,8
2037,6950 Morrow Street,2326,NSW,Australia,3
1899,0306 Donald Court,3844,VIC,Australia,1
1504,39677 Emmet Terrace,2211,NSW,Australia,10
3038,42 Arizona Pass,4510,QLD,Australia,5
33,63 Lukken Drive,2170,New South Wales,Australia,9
912,33 Kropf Hill,2211,NSW,Australia,10
2111,91933 Artisan Avenue,2753,NSW,Australia,9
3018,95 Sutteridge Crossing,2567,NSW,Australia,9
2040,45 Waubesa Lane,4213,QLD,Australia,9
26,52 Carey Alley,4740,QLD,Australia,5
831,205 Melody Circle,4207,QLD,Australia,4
1560,57878 Northfield Crossing,2144,NSW,Australia,10
219,05241 Shelley Park,2776,NSW,Australia,8
3437,7 Summerview Parkway,3073,VIC,Australia,6
61,44516 Katie Parkway,2765,New South Wales,Australia,7
1343,09 Hagan Pass,3196,VIC,Australia,8
2085,73 Muir Trail,3196,VIC,Australia,7
2580,63785 Anthes Circle,3260,VIC,Australia,1
2831,82 Vermont Street,2021,NSW,Australia,12
575,64 Hayes Circle,2209,NSW,Australia,11
3131,98202 Holmberg Way,3149,VIC,Australia,10
3005,90 Loftsgordon Plaza,2216,NSW,Australia,10
1686,309 Oneill Way,2068,NSW,Australia,10
1906,01 Weeping Birch Plaza,2640,NSW,Australia,4
1043,91 Spohn Plaza,4573,QLD,Australia,7
2225,82237 Dapin Court,4570,QLD,Australia,4
2178,67143 Bluejay Court,4214,QLD,Australia,8
2818,01 Vernon Court,4500,QLD,Australia,4
2937,572 Spohn Drive,3046,VIC,Australia,8
1565,4 Rowland Way,2126,NSW,Australia,10
154,8 Mccormick Crossing,2227,NSW,Australia,8
735,324 Mifflin Road,2290,NSW,Australia,7
2622,0 Erie Lane,4405,QLD,Australia,1
1185,86 Stang Way,2213,NSW,Australia,10
353,143 Elka Circle,3134,VIC,Australia,9
3379,00 Magdeline Way,3146,VIC,Australia,11
924,57953 Drewry Street,2518,NSW,Australia,10
1566,04488 Jenna Alley,2289,NSW,Australia,9
577,8 Pawling Alley,3930,Victoria,Australia,8
2059,2 Sommers Drive,3181,VIC,Australia,10
2791,11 Manufacturers Junction,2170,NSW,Australia,8
3293,5847 Bunting Alley,2130,NSW,Australia,11
1287,4081 Veith Lane,4306,QLD,Australia,4
2224,24 Hermina Alley,2262,NSW,Australia,6
1401,0 Rowland Road,3036,VIC,Australia,9
984,7380 Canary Pass,3111,VIC,Australia,7
403,32571 Dixon Center,3337,VIC,Australia,3
840,74251 Golden Leaf Lane,4413,QLD,Australia,3
1111,08 Carey Center,3284,VIC,Australia,6
1261,16623 Mariners Cove Plaza,4127,QLD,Australia,2
1811,1 Monterey Terrace,2011,NSW,Australia,12
764,36 Helena Drive,4305,QLD,Australia,1
1009,05 Loftsgordon Pass,4380,QLD,Australia,9
319,93 American Ash Avenue,2747,NSW,Australia,8
741,0297 Merchant Avenue,4121,QLD,Australia,9
2846,1946 Golf Course Hill,3156,VIC,Australia,10
2043,9 Porter Pass,4077,QLD,Australia,6
1366,0261 Roxbury Crossing,4164,QLD,Australia,9
1733,7962 Dottie Park,2284,NSW,Australia,5
435,4284 Surrey Circle,2068,NSW,Australia,12
1462,4 Stone Corner Avenue,4503,QLD,Australia,6
3400,851 Meadow Valley Place,3205,VIC,Australia,10
2808,1 Elgar Street,2010,NSW,Australia,9
3239,9 Dixon Crossing,3793,VIC,Australia,7
2015,1 Bobwhite Circle,2230,NSW,Australia,9
733,98 Esker Junction,2192,NSW,Australia,10
737,3 Talisman Place,4811,QLD,Australia,2
2253,90 2nd Lane,2768,NSW,Australia,10
2433,618 Kropf Drive,2261,NSW,Australia,9
2837,77 Gulseth Lane,3181,VIC,Australia,8
1864,3007 Summer Ridge Street,4511,QLD,Australia,7
3134,981 Kinsman Crossing,2880,NSW,Australia,1
1924,745 Troy Avenue,2769,NSW,Australia,9
1994,35 Debra Way,3201,VIC,Australia,6
7,4 Delaware Trail,2210,New South Wales,Australia,9
811,5409 Mandrake Circle,2152,NSW,Australia,10
3369,7234 Dawn Alley,4670,QLD,Australia,1
1539,193 Bluejay Hill,2160,NSW,Australia,9
2090,6632 Truax Hill,2230,NSW,Australia,9
2742,82206 Dennis Place,4124,QLD,Australia,8
156,9 Huxley Circle,3191,VIC,Australia,11
2720,831 Daystar Circle,2038,NSW,Australia,12
1361,1 Boyd Terrace,3280,VIC,Australia,4
2002,113 Lien Place,2560,NSW,Australia,6
1616,5333 Aberg Lane,4877,QLD,Australia,4
3209,182 Homewood Plaza,4053,QLD,Australia,7
232,0 Sommers Circle,2145,NSW,Australia,9
2902,59231 Claremont Place,2170,NSW,Australia,9
1909,9 Shelley Center,2170,NSW,Australia,7
1622,1 Eliot Road,3910,VIC,Australia,8
638,8300 Vermont Center,3429,Victoria,Australia,6
2314,0522 Nelson Crossing,4304,QLD,Australia,3
3224,50506 Buhler Terrace,3083,VIC,Australia,8
2893,289 Lerdahl Terrace,2763,NSW,Australia,8
2402,1 Coolidge Plaza,2150,NSW,Australia,7
1717,8 Scott Street,3205,VIC,Australia,8
590,9816 Carberry Trail,2036,NSW,Australia,11
1070,6 Barby Road,4300,QLD,Australia,4
3451,4233 Service Avenue,2340,NSW,Australia,5
1162,24 Merchant Plaza,3031,VIC,Australia,10
817,87 Twin Pines Plaza,3976,VIC,Australia,5
1402,42829 Charing Cross Road,3107,VIC,Australia,8
694,1 Moose Avenue,2017,NSW,Australia,8
1584,6 Logan Junction,2148,NSW,Australia,9
2662,648 Rigney Pass,2460,NSW,Australia,2
2125,85 Cody Hill,2770,NSW,Australia,8
3362,2 Lillian Alley,4154,QLD,Australia,9
522,75790 Towne Avenue,4221,QLD,Australia,9
1727,5 Fisk Way,2230,NSW,Australia,12
3430,6414 Hanover Avenue,2060,NSW,Australia,12
1265,51673 Heffernan Park,4655,QLD,Australia,3
1718,02862 Esker Crossing,2173,NSW,Australia,9
886,923 Westerfield Junction,2065,NSW,Australia,10
1408,6 Anderson Court,2880,NSW,Australia,1
953,97 Aberg Pass,4720,QLD,Australia,1
3283,60 Cordelia Parkway,2759,NSW,Australia,8
790,02353 Kropf Lane,3046,VIC,Australia,9
108,0410 Division Junction,2750,New South Wales,Australia,8
3032,7 Lerdahl Court,4207,QLD,Australia,6
199,7451 Jana Lane,2138,NSW,Australia,8
2630,78019 Manley Center,2304,NSW,Australia,5
1058,682 Spenser Plaza,3977,VIC,Australia,6
2034,056 Pierstorff Alley,2040,NSW,Australia,11
1322,276 Hoffman Road,4017,QLD,Australia,8
875,9254 Straubel Street,3034,VIC,Australia,9
3235,322 Garrison Way,3169,VIC,Australia,9
819,84 Loomis Pass,2000,NSW,Australia,12
326,0 Graceland Plaza,2515,NSW,Australia,10
1515,87746 Bellgrove Park,2211,NSW,Australia,10
2566,54 Miller Parkway,3041,VIC,Australia,8
1355,7006 Miller Avenue,3444,VIC,Australia,4
657,9912 Eagle Crest Lane,4800,QLD,Australia,7
3399,2 Monterey Terrace,2120,NSW,Australia,9
2449,67 Crowley Drive,3216,VIC,Australia,4
3206,41141 Cascade Hill,2075,NSW,Australia,9
3279,07803 Dexter Pass,2170,NSW,Australia,9
1292,9989 Toban Way,4301,QLD,Australia,3
2945,978 Dennis Way,2233,NSW,Australia,9
2974,98 Tomscot Center,3442,VIC,Australia,7
428,8 Moland Pass,2065,NSW,Australia,10
123,84 Florence Parkway,2516,New South Wales,Australia,8
1549,0046 Grim Pass,2148,NSW,Australia,7
625,8 Melrose Road,4116,QLD,Australia,7
987,9 Goodland Center,4213,QLD,Australia,9
2259,8 Buell Crossing,2320,NSW,Australia,5
2671,84 Southridge Lane,2799,NSW,Australia,2
2689,52541 Lakewood Gardens Court,3922,VIC,Australia,2
2256,29180 American Ash Circle,2560,NSW,Australia,9
730,2249 Havey Hill,3183,Victoria,Australia,10
377,259 Barnett Crossing,2265,NSW,Australia,5
2520,6188 Anniversary Circle,4551,QLD,Australia,6
3021,7 Debra Point,3175,VIC,Australia,4
2556,0 Dunning Plaza,2462,NSW,Australia,2
1678,9175 Ryan Street,2088,NSW,Australia,12
1955,134 Knutson Street,2281,NSW,Australia,9
2076,63832 Maple Wood Court,3172,VIC,Australia,9
213,6327 Lunder Crossing,4655,QLD,Australia,4
2517,23478 Ramsey Pass,2760,NSW,Australia,6
2405,5 Myrtle Trail,2285,NSW,Australia,5
2249,0132 Merrick Way,2770,NSW,Australia,9
3464,7 Jackson Court,2076,NSW,Australia,10
1838,54250 Welch Pass,3145,VIC,Australia,11
2593,6 Forest Avenue,2870,NSW,Australia,4
2276,163 Gale Center,2077,NSW,Australia,10
3351,17 Springs Center,4214,QLD,Australia,7
1789,0380 Chinook Avenue,2047,NSW,Australia,12
1786,7395 Blackbird Lane,2134,NSW,Australia,9
2542,2 Larry Trail,2207,NSW,Australia,8
1143,107 Moland Court,2579,NSW,Australia,5
2017,644 Mcbride Street,2086,NSW,Australia,11
3025,7609 Jackson Terrace,2155,NSW,Australia,11
2439,75 Westerfield Park,4570,QLD,Australia,1
3442,1 Rigney Circle,2295,NSW,Australia,8
1984,681 School Avenue,2077,NSW,Australia,10
3344,21230 Tomscot Lane,2093,NSW,Australia,12
813,7175 Orin Junction,2088,NSW,Australia,12
1464,8 Green Ridge Place,2565,NSW,Australia,9
2262,9129 Gale Court,4226,QLD,Australia,8
890,376 Buena Vista Street,2026,NSW,Australia,11
1268,7 Onsgard Court,4551,QLD,Australia,9
483,76369 Ridge Oak Place,3162,Victoria,Australia,9
1998,6 Rockefeller Pass,3075,VIC,Australia,7
2186,53221 Namekagon Parkway,2557,NSW,Australia,9
2721,1 Forest Junction,2620,NSW,Australia,10
2727,05 Lerdahl Place,4215,QLD,Australia,6
2579,7282 Prairie Rose Trail,3184,VIC,Australia,9
767,64 Muir Lane,2148,NSW,Australia,8
3230,864 Scoville Plaza,3029,VIC,Australia,5
872,5 Hauk Lane,2650,NSW,Australia,3
2483,65662 Haas Trail,2560,NSW,Australia,7
1520,22 Nelson Terrace,2190,NSW,Australia,10
3408,097 Gulseth Lane,4178,QLD,Australia,8
715,4086 Darwin Terrace,2176,NSW,Australia,9
379,3467 Prairie Rose Lane,3034,VIC,Australia,7
84,96061 Ludington Place,2086,New South Wales,Australia,11
570,446 Dottie Court,2225,NSW,Australia,10
894,7 Meadow Ridge Center,2165,NSW,Australia,9
1353,5298 Nevada Circle,3500,VIC,Australia,1
1418,8 Veith Alley,2750,NSW,Australia,5
2078,95483 Washington Junction,2505,NSW,Australia,9
2533,671 Mallory Pass,2177,NSW,Australia,8
1741,27 Evergreen Terrace,2261,NSW,Australia,9
807,40402 Moulton Park,2282,NSW,Australia,8
714,51 Londonderry Trail,2153,NSW,Australia,10
2476,567 Scott Park,4118,QLD,Australia,5
484,51188 Annamark Hill,2037,NSW,Australia,9
859,6 Harper Lane,2150,NSW,Australia,10
1246,65209 Merrick Avenue,4873,QLD,Australia,2
1189,651 Mesta Drive,3173,VIC,Australia,9
3069,4351 Maywood Hill,3551,VIC,Australia,4
1238,5772 Kennedy Junction,3030,VIC,Australia,5
3494,35 Chive Alley,2033,NSW,Australia,10
3158,64 Quincy Alley,4170,QLD,Australia,9
519,2595 Grover Drive,3124,Victoria,Australia,12
1025,4885 Stone Corner Alley,3046,VIC,Australia,8
3495,1 Dayton Park,2767,NSW,Australia,9
1479,76 Norway Maple Drive,4509,QLD,Australia,6
2693,03 Old Shore Terrace,4078,QLD,Australia,7
2631,34 Warrior Trail,2759,NSW,Australia,8
1249,7978 Carberry Way,4817,QLD,Australia,2
544,858 Independence Terrace,2121,NSW,Australia,10
3194,40252 Springs Park,4870,QLD,Australia,9
1638,313 Schiller Trail,3018,VIC,Australia,4
716,4033 Hermina Road,2304,NSW,Australia,7
2214,85 Hudson Street,2505,NSW,Australia,8
1989,1 Raven Place,2160,NSW,Australia,6
1256,91336 Spenser Street,4560,QLD,Australia,6
921,3828 Norway Maple Avenue,2027,NSW,Australia,11
1575,7015 Hintze Parkway,2153,NSW,Australia,11
1609,373 Oak Valley Avenue,2048,NSW,Australia,11
1128,81114 7th Place,4869,QLD,Australia,4
1501,8 Arizona Way,2233,NSW,Australia,9
672,618 Independence Pass,2800,NSW,Australia,1
1062,6 Pankratz Crossing,2228,NSW,Australia,11
1610,75164 Sherman Crossing,2031,NSW,Australia,11
717,37 Banding Avenue,2567,NSW,Australia,9
274,32062 Oak Terrace,3205,VIC,Australia,8
1483,941 La Follette Hill,2263,NSW,Australia,10
873,02377 Maywood Trail,2287,NSW,Australia,7
1022,80424 Corben Alley,2136,NSW,Australia,10
1489,7509 Prairieview Center,2289,NSW,Australia,9
1426,4817 Fulton Junction,2761,NSW,Australia,8
2120,35 Harbort Way,2446,NSW,Australia,8
1425,87038 Sauthoff Road,2761,NSW,Australia,7
3145,3 Cody Trail,2010,NSW,Australia,7
186,0059 Brentwood Road,4560,QLD,Australia,7
525,81848 Amoth Road,3282,Victoria,Australia,2
55,15 Almo Lane,2029,New South Wales,Australia,10
2690,39746 Eliot Center,2177,NSW,Australia,9
253,77248 Columbus Drive,2340,NSW,Australia,7
2371,03 Clarendon Way,2099,NSW,Australia,10
1898,6244 Forest Point,4103,QLD,Australia,9
2695,718 Fair Oaks Point,2068,NSW,Australia,12
708,18939 Upham Hill,3551,Victoria,Australia,3
609,55 Birchwood Alley,2176,NSW,Australia,9
426,15082 Crest Line Plaza,3040,VIC,Australia,8
3127,4753 Sheridan Center,3048,VIC,Australia,6
3163,55152 Delaware Park,2151,NSW,Australia,10
879,60 Meadow Valley Avenue,2219,NSW,Australia,10
785,8 Starling Trail,2282,NSW,Australia,8
2364,20 Bluestem Way,4152,QLD,Australia,9
530,35796 Buhler Plaza,3108,Victoria,Australia,10
3407,02181 Starling Trail,3015,VIC,Australia,10
3203,60595 Northport Court,4122,QLD,Australia,8
1391,220 Mitchell Place,3099,VIC,Australia,9
1805,31 Eastwood Circle,2460,NSW,Australia,3
1934,64610 Sachtjen Center,2575,NSW,Australia,10
855,3 Magdeline Way,4415,QLD,Australia,2
293,00 5th Lane,2830,NSW,Australia,2
1314,210 Esch Park,2452,NSW,Australia,8
881,2 Pankratz Street,4812,QLD,Australia,5
989,730 Butternut Trail,4018,QLD,Australia,4
972,004 Lawn Trail,4227,QLD,Australia,5
2009,6466 Troy Street,2763,NSW,Australia,8
2851,11035 Toban Lane,2770,NSW,Australia,8
746,2826 Huxley Center,3137,Victoria,Australia,8
2970,6604 Hansons Court,2760,NSW,Australia,8
1064,9993 Mccormick Street,2223,NSW,Australia,8
1245,9 7th Terrace,2155,NSW,Australia,10
3363,8 Village Street,4825,QLD,Australia,5
460,455 Hooker Lane,3337,Victoria,Australia,2
2014,828 Waubesa Pass,2234,NSW,Australia,10
104,85688 New Castle Crossing,4171,QLD,Australia,10
1728,0 Pierstorff Place,2770,NSW,Australia,8
1534,213 Alpine Avenue,2168,NSW,Australia,9
391,9457 Arizona Plaza,2642,NSW,Australia,2
3310,43 Eagle Crest Parkway,2295,NSW,Australia,8
19,59 Spaight Circle,2233,New South Wales,Australia,9
2943,7 Debs Park,4157,QLD,Australia,3
1039,3082 Almo Center,2454,NSW,Australia,4
1431,42946 Fieldstone Pass,2750,NSW,Australia,9
2026,9 Melvin Drive,2144,NSW,Australia,7
801,1626 Dawn Street,4514,QLD,Australia,3
3238,8 Rockefeller Lane,2306,NSW,Australia,4
90,171 Fordem Junction,2233,New South Wales,Australia,10
97,6088 Roxbury Hill,2766,New South Wales,Australia,8
1962,29 Hansons Crossing,2318,NSW,Australia,4
2932,2875 Anhalt Court,4570,QLD,Australia,3
783,68 Chinook Street,4814,QLD,Australia,2
2973,726 Erie Center,3106,VIC,Australia,11
3124,32 Elmside Point,2560,NSW,Australia,6
2108,47878 Pond Park,4133,QLD,Australia,3
549,2 East Circle,2716,NSW,Australia,1
751,5 Dahle Trail,2117,NSW,Australia,10
974,1472 Meadow Vale Lane,4034,QLD,Australia,7
731,1855 Stang Terrace,2145,NSW,Australia,9
1137,592 Merry Lane,3184,VIC,Australia,3
2522,9 Trailsway Court,2262,NSW,Australia,9
2028,2228 Steensland Terrace,2148,NSW,Australia,8
1668,4889 Tomscot Park,2093,NSW,Australia,11
1604,848 Dawn Drive,4818,QLD,Australia,5
1119,2273 Oneill Place,2118,NSW,Australia,11
42,1 Claremont Park,3931,VIC,Australia,10
1945,8 Pearson Trail,2166,NSW,Australia,9
2653,7163 2nd Point,3931,VIC,Australia,8
2905,38 Thompson Plaza,2452,NSW,Australia,5
655,2884 Welch Lane,3807,Victoria,Australia,8
978,1 Boyd Junction,2460,NSW,Australia,1
2464,3126 Butterfield Pass,2573,NSW,Australia,8
2980,6136 Farragut Plaza,3181,VIC,Australia,6
540,7671 Oak Valley Junction,2170,NSW,Australia,9
2663,1 Ronald Regan Hill,2756,NSW,Australia,8
2664,359 Briar Crest Road,2155,NSW,Australia,10
2766,95 Meadow Valley Plaza,2203,NSW,Australia,9
1831,16405 Doe Crossing Parkway,3630,VIC,Australia,3
2866,6 Haas Park,2750,NSW,Australia,7
2723,8941 Harbort Point,2148,NSW,Australia,9
2966,373 Hayes Terrace,2010,NSW,Australia,9
3475,1 Michigan Way,2153,NSW,Australia,10
1594,0 Thackeray Avenue,2100,NSW,Australia,10
721,6 Fulton Road,3174,Victoria,Australia,8
2761,8 Anderson Lane,2214,NSW,Australia,9
2964,9217 Bashford Parkway,2023,NSW,Australia,10
2324,33477 Trailsway Park,4818,QLD,Australia,5
512,089 Old Shore Point,3156,Victoria,Australia,8
2200,3 Bashford Plaza,2267,NSW,Australia,5
3342,6956 Clyde Gallagher Park,2281,NSW,Australia,9
916,42 Cordelia Park,2567,NSW,Australia,8
2840,3619 Elgar Terrace,3337,VIC,Australia,3
765,20554 Orin Place,3630,VIC,Australia,1
2011,5 Loftsgordon Avenue,2068,NSW,Australia,12
2432,37 Roth Place,2144,NSW,Australia,10
81,74 Anniversary Junction,2330,New South Wales,Australia,6
922,3044 Summer Ridge Center,3060,VIC,Australia,8
3092,4 Bayside Place,4508,QLD,Australia,4
2051,51960 Gulseth Point,2009,NSW,Australia,12
3471,6814 Haas Place,2230,NSW,Australia,7
1538,27 Hooker Plaza,2177,NSW,Australia,8
2182,3 Declaration Circle,4350,QLD,Australia,7
2592,303 Michigan Avenue,3977,VIC,Australia,5
581,58821 Warbler Crossing,2291,NSW,Australia,9
1563,8462 Emmet Trail,4878,QLD,Australia,4
3227,37363 Morning Park,3108,VIC,Australia,7
2018,23700 Dennis Way,2075,NSW,Australia,11
1651,81942 Scott Street,2066,NSW,Australia,10
1993,500 Victoria Plaza,2147,NSW,Australia,9
2451,71761 Almo Street,4178,QLD,Australia,7
1247,90351 Duke Junction,4820,QLD,Australia,1
1749,85 Magdeline Crossing,3149,VIC,Australia,9
78,97455 Loeprich Lane,2153,New South Wales,Australia,9
1378,3831 Paget Road,3163,VIC,Australia,6
833,4444 Bunting Point,2430,NSW,Australia,7
1834,21 Duke Hill,4344,QLD,Australia,4
531,306 Longview Street,2145,NSW,Australia,7
176,272 Montana Avenue,2021,NSW,Australia,8
2408,9 Hollow Ridge Circle,2500,NSW,Australia,8
413,17 Sunfield Road,2211,NSW,Australia,9
1950,227 Havey Trail,2795,NSW,Australia,6
786,3 Crest Line Plaza,2223,NSW,Australia,10
472,9907 Morningstar Pass,2147,NSW,Australia,9
1163,353 Oneill Park,3145,VIC,Australia,9
2237,57 Boyd Avenue,2287,NSW,Australia,7
1416,21 West Avenue,2155,NSW,Australia,10
1118,20519 Katie Circle,2152,NSW,Australia,8
2441,78426 Fulton Plaza,4223,QLD,Australia,9
2460,40 Ilene Drive,3690,VIC,Australia,1
2507,60 Banding Terrace,2880,NSW,Australia,1
83,2796 Caliangt Circle,2204,New South Wales,Australia,12
908,352 Bonner Crossing,3084,VIC,Australia,8
2127,65675 Spenser Way,3207,VIC,Australia,12
1987,427 Rockefeller Drive,2093,NSW,Australia,12
1293,378 Butterfield Pass,4300,QLD,Australia,6
862,36903 Reinke Trail,3147,VIC,Australia,10
1985,27 Dawn Lane,2233,NSW,Australia,10
1803,3 Delladonna Street,4799,QLD,Australia,3
1675,7 Monterey Street,3068,VIC,Australia,12
3348,8530 Darwin Street,2880,NSW,Australia,1
376,90761 Shasta Pass,3936,VIC,Australia,7
1086,7258 Mandrake Terrace,3138,VIC,Australia,9
181,8256 Annamark Court,3638,VIC,Australia,1
3282,011 Lotheville Junction,2099,NSW,Australia,10
627,6 Springs Junction,4123,QLD,Australia,5
2389,249 Burning Wood Point,2758,NSW,Australia,8
111,7342 Fieldstone Junction,2093,New South Wales,Australia,12
1257,33 Rockefeller Avenue,4740,QLD,Australia,2
3338,2 Homewood Center,2775,NSW,Australia,6
1309,515 Bunting Point,4115,QLD,Australia,8
150,69914 Bowman Place,2330,NSW,Australia,7
1649,06 Hudson Parkway,2250,NSW,Australia,8
381,010 Namekagon Parkway,2062,NSW,Australia,12
1199,761 Bellgrove Lane,2541,NSW,Australia,7
793,57 Gulseth Terrace,2099,NSW,Australia,10
3331,11 Hermina Junction,3219,VIC,Australia,3
1008,486 Atwood Pass,2065,NSW,Australia,12
2655,19 Fairview Road,4012,QLD,Australia,3
2398,57 Tennessee Alley,4034,QLD,Australia,5
157,0 Hazelcrest Road,3025,VIC,Australia,8
971,7628 Larry Trail,3428,VIC,Australia,7
2795,4903 Hoepker Terrace,3500,VIC,Australia,3
1491,15012 Oneill Plaza,2285,NSW,Australia,5
574,7 Claremont Court,2111,NSW,Australia,12
101,9554 Artisan Pass,2150,New South Wales,Australia,10
1518,237 Garrison Way,2207,NSW,Australia,8
138,0 Golden Leaf Crossing,2033,New South Wales,Australia,9
580,7046 Surrey Road,2287,NSW,Australia,7
1760,7714 Heffernan Circle,3130,VIC,Australia,8
847,00 Algoma Crossing,2141,NSW,Australia,7
1083,847 David Hill,4035,QLD,Australia,8
1150,1 Raven Junction,4502,QLD,Australia,4
2283,369 Milwaukee Court,3630,VIC,Australia,2
3450,21 Sugar Place,4207,QLD,Australia,3
749,760 Forest Dale Place,3068,Victoria,Australia,12
782,36744 Birchwood Center,4019,QLD,Australia,3
1630,5528 North Hill,2681,NSW,Australia,1
